id,nr_employees,nr_closed_cubicles,nr_meeting_room_total_occupancy,industry,city,sqm_social_zones,sqm_net_area
679,55,14,17,tech,Bergen,159,1115
680,38,10,10,tech,Bergen,100,665
681,39,9,14,tech,Bergen,103,735
682,28,6,8,tech,Bergen,67,345
683,59,12,21,tech,Bergen,174,1213
684,24,6,6,tech,Bergen,55,329
685,56,11,20,tech,Bergen,163,1094
686,57,14,19,tech,Bergen,166,1077
687,27,7,9,tech,Bergen,64,315
688,76,16,24,tech,Bergen,237,1473
689,66,18,18,tech,Bergen,199,1312
690,77,20,24,tech,Bergen,241,1700
691,47,13,16,tech,Bergen,131,962
692,26,6,7,tech,Bergen,61,296
693,25,5,8,tech,Bergen,58,308
694,65,13,20,tech,Bergen,196,1043
695,44,12,14,tech,Bergen,120,617
696,62,15,17,tech,Bergen,185,1159
697,56,15,17,tech,Bergen,163,1020
698,52,13,15,tech,Bergen,148,901
699,44,11,14,tech,Bergen,120,802
700,66,16,24,tech,Bergen,199,1169
701,26,7,7,tech,Bergen,61,300
702,73,15,19,tech,Bergen,226,1233
703,45,12,11,tech,Bergen,124,795
704,46,11,12,tech,Bergen,127,688
705,74,18,21,tech,Bergen,230,1466
706,76,21,19,tech,Bergen,237,1129
707,47,13,14,tech,Bergen,131,726
708,44,11,13,tech,Bergen,120,593
709,31,7,10,tech,Bergen,77,420
710,50,11,15,tech,Bergen,141,668
711,55,14,17,tech,Bergen,159,879
712,21,5,6,tech,Bergen,46,294
713,58,11,18,tech,Bergen,170,1123
714,39,10,11,tech,Bergen,103,584
715,58,13,17,tech,Bergen,170,930
716,75,19,26,tech,Bergen,234,1179
717,31,8,8,tech,Bergen,77,473
718,64,14,22,tech,Bergen,192,980
719,39,10,14,tech,Bergen,103,639
720,72,17,27,tech,Bergen,222,1550
721,65,18,20,tech,Bergen,196,1355
722,78,21,22,tech,Bergen,245,1488
723,36,10,11,tech,Bergen,93,666
724,42,9,15,tech,Bergen,113,582
725,74,17,23,tech,Bergen,230,1264
726,44,12,12,tech,Bergen,120,818
727,71,17,24,tech,Bergen,218,1348
728,39,10,14,tech,Bergen,103,620
729,46,11,16,tech,Bergen,127,827
730,49,12,16,tech,Bergen,138,953
731,45,11,14,tech,Bergen,124,657
732,78,19,20,tech,Bergen,245,1271
733,40,11,14,tech,Bergen,106,631
734,32,7,11,tech,Bergen,80,442
735,40,9,11,tech,Bergen,106,631
736,30,7,8,tech,Bergen,74,382
737,36,8,11,tech,Bergen,93,502
738,38,9,13,tech,Bergen,100,700
739,67,15,25,tech,Bergen,203,1085
740,32,8,9,tech,Bergen,80,419
741,43,9,14,tech,Bergen,117,626
742,66,16,21,tech,Bergen,199,1230
743,68,18,24,tech,Bergen,207,1336
744,73,19,24,tech,Bergen,226,1460
745,42,11,12,tech,Bergen,113,633
746,45,11,15,tech,Bergen,124,874
747,65,16,18,tech,Bergen,196,1314
748,29,8,11,tech,Bergen,70,465
749,70,15,18,tech,Bergen,215,1379
750,57,12,13,tech,Trondheim,166,938
751,34,9,8,tech,Trondheim,86,434
752,22,6,4,tech,Trondheim,49,295
753,40,9,10,tech,Trondheim,106,593
754,52,10,12,tech,Trondheim,148,904
755,28,7,6,tech,Trondheim,67,401
756,47,12,9,tech,Trondheim,131,802
757,32,7,8,tech,Trondheim,80,478
758,48,12,10,tech,Trondheim,134,697
759,27,6,7,tech,Trondheim,64,349
760,35,9,8,tech,Trondheim,90,475
761,21,4,4,tech,Trondheim,46,271
762,26,6,7,tech,Trondheim,61,340
763,45,9,10,tech,Trondheim,124,759
764,17,4,4,tech,Trondheim,35,221
765,57,14,14,tech,Trondheim,166,839
766,55,10,11,tech,Trondheim,159,949
767,29,8,7,tech,Trondheim,70,404
768,50,13,13,tech,Trondheim,141,857
769,20,4,4,tech,Trondheim,43,179
770,23,6,6,tech,Trondheim,52,282
771,29,6,7,tech,Trondheim,70,408
772,50,10,10,tech,Trondheim,141,839
773,28,6,5,tech,Trondheim,67,391
774,51,13,11,tech,Trondheim,145,666
775,41,9,9,tech,Trondheim,110,632
776,44,11,12,tech,Trondheim,120,566
777,40,10,9,tech,Trondheim,106,582
778,15,4,3,tech,Trondheim,29,173
779,36,9,7,tech,Trondheim,93,440
780,30,5,6,tech,Trondheim,74,348
781,21,5,5,tech,Trondheim,46,243
782,22,5,6,tech,Trondheim,49,212
783,48,9,13,tech,Trondheim,134,661
784,48,10,11,tech,Trondheim,134,673
785,36,9,8,tech,Trondheim,93,503
786,20,5,5,tech,Trondheim,43,243
787,28,6,7,tech,Trondheim,67,284
788,47,9,12,tech,Trondheim,131,571
789,51,11,9,tech,Trondheim,145,768
790,54,13,14,tech,Trondheim,155,671
791,21,5,5,tech,Trondheim,46,272
792,25,6,6,tech,Trondheim,58,260
793,53,10,12,tech,Trondheim,152,657
794,19,4,5,tech,Trondheim,40,242
795,32,8,7,tech,Trondheim,80,385
796,42,8,10,tech,Trondheim,113,565
797,23,5,4,tech,Trondheim,52,307
798,59,14,11,tech,Trondheim,174,1050
799,40,8,11,tech,Trondheim,106,633
800,40,10,10,tech,Trondheim,106,672
801,24,6,5,tech,Trondheim,55,326
802,27,6,6,tech,Trondheim,64,397
803,26,5,5,tech,Trondheim,61,289
804,39,8,7,tech,Trondheim,103,560
805,20,4,4,tech,Trondheim,43,179
806,41,10,10,tech,Trondheim,110,588
807,58,11,11,tech,Trondheim,170,776
808,43,10,10,tech,Trondheim,117,708
809,58,15,15,tech,Trondheim,170,761
810,42,10,11,tech,Trondheim,113,508
811,19,5,5,tech,Trondheim,40,204
812,37,9,7,tech,Trondheim,96,417
813,49,9,13,tech,Trondheim,138,746
814,58,13,12,tech,Trondheim,170,1015
815,53,13,14,tech,Trondheim,152,808
816,50,13,12,tech,Trondheim,141,869
817,39,10,9,tech,Trondheim,103,447
818,22,6,5,tech,Trondheim,49,299
819,44,10,11,tech,Trondheim,120,524
820,21,4,5,tech,Trondheim,46,202
821,44,11,11,tech,Trondheim,120,668
822,31,6,7,tech,Trondheim,77,392
823,35,9,9,tech,Trondheim,90,450
824,22,5,5,tech,Trondheim,49,277
825,20,5,5,tech,Trondheim,43,280
826,18,4,5,tech,Trondheim,38,213
827,22,4,5,tech,Trondheim,49,261
828,52,10,14,tech,Trondheim,148,897
829,20,4,5,tech,Trondheim,43,232
830,41,10,11,tech,Trondheim,110,532
831,40,8,9,tech,Trondheim,106,491
832,29,7,7,tech,Trondheim,70,451
833,27,6,7,tech,Trondheim,64,380
834,45,10,10,tech,Trondheim,124,668
835,60,13,15,tech,Trondheim,177,889
836,38,9,9,tech,Trondheim,100,571
837,37,10,8,tech,Trondheim,96,598
838,49,11,12,tech,Trondheim,138,800
839,31,7,8,tech,Trondheim,77,345
840,50,12,13,tech,Trondheim,141,861
841,43,9,11,tech,Trondheim,117,708
842,57,14,14,tech,Trondheim,166,759
843,59,14,13,tech,Trondheim,174,729
844,16,4,4,tech,Trondheim,32,162
845,46,12,11,tech,Trondheim,127,549
846,59,11,15,tech,Trondheim,174,927
847,39,10,10,tech,Trondheim,103,674
848,38,10,8,tech,Trondheim,100,592
849,19,4,5,tech,Trondheim,40,203
850,50,12,10,tech,Trondheim,141,783
851,46,9,12,tech,Trondheim,127,586
852,40,10,9,tech,Trondheim,106,497
853,23,6,5,tech,Trondheim,52,288
854,28,7,6,tech,Trondheim,67,365
855,47,9,12,tech,Trondheim,131,666
856,27,6,6,tech,Trondheim,64,384
857,45,11,8,tech,Trondheim,124,512
858,37,8,7,tech,Trondheim,96,449
859,38,9,8,tech,Trondheim,100,457
860,42,10,8,tech,Trondheim,113,623
861,18,4,3,tech,Trondheim,38,195
862,46,11,9,tech,Trondheim,127,650
863,60,11,15,tech,Trondheim,177,750
864,59,15,11,tech,Trondheim,174,855
865,45,12,10,tech,Trondheim,124,695
866,48,13,13,tech,Trondheim,134,751
867,47,11,10,tech,Trondheim,131,721
868,19,5,5,tech,Trondheim,40,224
869,26,6,5,tech,Trondheim,61,250
870,57,11,11,tech,Trondheim,166,796
871,54,11,14,tech,Trondheim,155,982
872,17,4,3,tech,Trondheim,35,205
873,40,10,10,tech,Trondheim,106,575
874,41,7,9,tech,Trondheim,110,451
875,19,4,5,tech,Trondheim,40,240
876,54,13,10,tech,Trondheim,155,782
877,29,5,7,tech,Trondheim,70,405
878,58,15,13,tech,Trondheim,170,988
879,15,3,3,tech,Trondheim,29,161
880,20,5,4,tech,Trondheim,43,217
881,40,7,10,tech,Trondheim,106,644
882,38,7,7,tech,Trondheim,100,589
883,31,7,7,tech,Trondheim,77,365
884,51,12,13,tech,Trondheim,145,830
885,24,5,6,tech,Trondheim,55,321
886,50,13,11,tech,Trondheim,141,692
887,60,12,12,tech,Trondheim,177,848
888,40,10,9,tech,Trondheim,106,469
889,16,4,4,tech,Trondheim,32,147
890,47,11,9,tech,Trondheim,131,790
891,36,6,8,tech,Trondheim,93,377
892,48,12,9,tech,Trondheim,134,590
893,41,9,9,tech,Trondheim,110,478
894,18,4,5,tech,Trondheim,38,186
895,16,4,3,tech,Trondheim,32,147
896,48,9,10,tech,Trondheim,134,741
897,27,5,6,tech,Trondheim,64,371
898,42,10,9,tech,Trondheim,113,474
899,18,4,5,tech,Trondheim,38,223
900,47,11,12,tech,Trondheim,131,581
901,23,4,4,tech,Trondheim,52,270
902,32,8,7,tech,Trondheim,80,368
903,27,5,7,tech,Trondheim,64,384
904,60,13,14,tech,Trondheim,177,916
905,46,10,9,tech,Trondheim,127,633
906,55,14,14,tech,Trondheim,159,829
907,16,4,3,tech,Trondheim,32,151
908,51,13,14,tech,Trondheim,145,757
909,18,3,5,tech,Trondheim,38,193
910,55,14,12,tech,Trondheim,159,708
911,19,4,4,tech,Trondheim,40,237
912,55,14,14,tech,Trondheim,159,864
913,28,5,6,tech,Trondheim,67,381
914,21,5,4,tech,Trondheim,46,237
915,20,4,5,tech,Trondheim,43,259
916,18,4,4,tech,Trondheim,38,197
917,20,4,5,tech,Trondheim,43,203
918,42,8,9,tech,Trondheim,113,521
919,39,8,10,tech,Trondheim,103,548
920,51,12,12,tech,Trondheim,145,812
921,50,12,9,tech,Trondheim,141,844
922,15,4,4,tech,Trondheim,29,149
923,41,10,10,tech,Trondheim,110,471
924,33,6,7,tech,Trondheim,83,418
925,32,8,7,tech,Trondheim,80,364
926,46,10,10,tech,Trondheim,127,532
927,55,12,15,tech,Trondheim,159,964
928,25,6,7,tech,Trondheim,58,302
929,45,12,11,tech,Trondheim,124,665
930,40,8,8,tech,Trondheim,106,585
931,31,8,8,tech,Trondheim,77,352
932,54,13,12,tech,Trondheim,155,974
933,32,7,7,tech,Trondheim,80,451
934,48,12,11,tech,Trondheim,134,607
935,52,12,13,tech,Trondheim,148,632
936,39,10,10,tech,Trondheim,103,544
937,59,15,14,tech,Trondheim,174,1090
938,59,14,15,tech,Trondheim,174,820
939,57,15,14,tech,Trondheim,166,984
940,20,5,5,tech,Trondheim,43,189
941,57,15,11,tech,Trondheim,166,1011
942,26,5,5,tech,Trondheim,61,268
943,57,15,10,tech,Trondheim,166,878
944,38,8,10,tech,Trondheim,100,428
945,18,5,5,tech,Trondheim,38,200
946,25,6,5,tech,Trondheim,58,310
947,17,3,3,tech,Trondheim,35,179
948,21,4,4,tech,Trondheim,46,199
949,25,5,5,tech,Trondheim,58,295
950,27,5,5,tech,Trondheim,64,371
951,27,6,5,tech,Trondheim,64,381
952,34,7,9,tech,Trondheim,86,467
953,45,10,11,tech,Trondheim,124,665
954,60,14,14,tech,Trondheim,177,1113
955,21,5,4,tech,Trondheim,46,228
956,15,4,3,tech,Trondheim,29,150
957,57,11,13,tech,Trondheim,166,1004
958,19,3,4,tech,Trondheim,40,189
959,32,8,6,tech,Trondheim,80,422
960,26,5,6,tech,Trondheim,61,363
961,31,7,8,tech,Trondheim,77,464
962,56,12,14,tech,Trondheim,163,874
963,43,9,10,tech,Trondheim,117,636
964,42,11,11,tech,Trondheim,113,596
965,38,9,9,tech,Trondheim,100,455
966,19,5,4,tech,Trondheim,40,186
967,57,13,11,tech,Trondheim,166,876
968,24,5,5,tech,Trondheim,55,255
969,59,15,14,tech,Trondheim,174,997
970,22,4,5,tech,Trondheim,49,212
971,52,14,11,tech,Trondheim,148,830
972,39,8,9,tech,Trondheim,103,586
973,43,11,10,tech,Trondheim,117,738
974,56,13,14,tech,Trondheim,163,816
975,55,13,15,tech,Trondheim,159,786
976,57,15,16,tech,Trondheim,166,1109
977,34,9,9,tech,Trondheim,86,457
978,18,5,4,tech,Trondheim,38,227
979,31,7,8,tech,Trondheim,77,345
980,46,9,12,tech,Trondheim,127,679
981,26,6,5,tech,Trondheim,61,369
982,20,5,5,tech,Trondheim,43,280
983,54,11,14,tech,Trondheim,155,908
984,51,10,12,tech,Trondheim,145,894
985,33,8,7,tech,Trondheim,83,514
986,56,14,15,tech,Trondheim,163,915
987,45,10,9,tech,Trondheim,124,652
988,18,5,5,tech,Trondheim,38,212
989,51,12,14,tech,Trondheim,145,778
990,27,5,7,tech,Trondheim,64,374
991,20,5,5,tech,Trondheim,43,233
992,28,6,5,tech,Trondheim,67,283
993,43,8,11,tech,Trondheim,117,642
994,16,3,4,tech,Trondheim,32,161
995,28,7,6,tech,Trondheim,67,323
996,58,10,11,tech,Trondheim,170,858
997,39,8,10,tech,Trondheim,103,591
998,35,9,7,tech,Trondheim,90,504
999,27,6,6,tech,Trondheim,64,324
1000,90,52,16,finance,Oslo,292,1580
1001,106,59,23,finance,Oslo,357,1558
1002,134,69,23,finance,Oslo,473,2683
1003,93,66,18,finance,Oslo,304,1588
1004,76,56,14,finance,Oslo,237,1481
1005,132,102,25,finance,Oslo,465,2299
1006,143,102,30,finance,Oslo,512,3198
1007,127,86,23,finance,Oslo,444,2679
1008,53,41,12,finance,Oslo,152,765
1009,117,91,21,finance,Oslo,402,2004
1010,186,142,32,finance,Oslo,701,3306
1011,177,111,43,finance,Oslo,661,3184
1012,45,34,10,finance,Oslo,124,650
1013,63,52,15,finance,Oslo,188,1121
1014,174,142,37,finance,Oslo,648,3715
1015,164,98,28,finance,Oslo,603,3017
1016,143,93,28,finance,Oslo,512,2990
1017,95,77,22,finance,Oslo,312,2052
1018,112,90,19,finance,Oslo,381,2127
1019,125,98,23,finance,Oslo,435,2807
1020,124,89,26,finance,Oslo,431,2141
1021,153,114,36,finance,Oslo,555,2986
1022,130,99,26,finance,Oslo,456,2632
1023,141,107,33,finance,Oslo,503,2247
1024,156,123,38,finance,Oslo,568,2716
1025,72,55,17,finance,Oslo,222,1294
1026,147,114,26,finance,Oslo,529,2835
1027,181,144,44,finance,Oslo,679,3526
1028,150,101,27,finance,Oslo,542,3264
1029,136,107,28,finance,Oslo,482,2904
1030,64,52,11,finance,Oslo,192,1056
1031,51,40,12,finance,Oslo,145,679
1032,147,114,26,finance,Oslo,529,2661
1033,89,58,15,finance,Oslo,288,1351
1034,63,39,12,finance,Oslo,188,916
1035,105,82,18,finance,Oslo,352,2158
1036,79,56,18,finance,Oslo,249,1107
1037,177,115,34,finance,Oslo,661,2829
1038,161,118,29,finance,Oslo,590,3382
1039,91,63,19,finance,Oslo,296,1623
1040,56,46,12,finance,Oslo,163,741
1041,187,149,40,finance,Oslo,706,3973
1042,119,84,22,finance,Oslo,410,2020
1043,71,45,14,finance,Oslo,218,929
1044,189,155,41,finance,Oslo,715,4402
1045,55,41,12,finance,Oslo,159,726
1046,80,54,18,finance,Oslo,253,1480
1047,184,152,36,finance,Oslo,692,4702
1048,174,110,28,finance,Oslo,648,3186
1049,131,90,31,finance,Oslo,461,2630
1050,165,135,39,finance,Oslo,608,3776
1051,55,45,9,finance,Oslo,159,706
1052,84,64,21,finance,Oslo,268,1316
1053,140,112,24,finance,Oslo,499,2369
1054,62,39,11,finance,Oslo,185,1092
1055,187,130,36,finance,Oslo,706,4476
1056,74,58,16,finance,Oslo,230,1428
1057,124,80,30,finance,Oslo,431,2438
1058,123,101,28,finance,Oslo,427,2302
1059,81,55,16,finance,Oslo,257,1201
1060,146,111,34,finance,Oslo,525,3222
1061,94,71,17,finance,Oslo,308,1520
1062,150,104,34,finance,Oslo,542,2448
1063,133,104,24,finance,Oslo,469,2217
1064,115,82,19,finance,Oslo,394,1884
1065,183,144,37,finance,Oslo,688,3907
1066,82,63,19,finance,Oslo,261,1679
1067,113,84,26,finance,Oslo,385,2257
1068,72,59,12,finance,Oslo,222,1050
1069,102,71,25,finance,Oslo,340,1850
1070,57,42,13,finance,Oslo,166,1043
1071,152,102,29,finance,Oslo,551,2671
1072,157,114,33,finance,Oslo,573,2701
1073,107,68,24,finance,Oslo,361,1784
1074,92,73,21,finance,Oslo,300,1376
1075,107,85,19,finance,Oslo,361,1991
1076,92,68,16,finance,Oslo,300,1752
1077,166,118,38,finance,Oslo,612,2892
1078,178,131,33,finance,Oslo,665,3544
1079,55,39,11,finance,Oslo,159,901
1080,98,79,24,finance,Oslo,324,2178
1081,91,74,20,finance,Oslo,296,2023
1082,164,103,35,finance,Oslo,603,3360
1083,130,94,22,finance,Oslo,456,2080
1084,157,111,32,finance,Oslo,573,3585
1085,184,148,39,finance,Oslo,692,3282
1086,64,49,13,finance,Oslo,192,942
1087,80,64,15,finance,Oslo,253,1351
1088,162,133,34,finance,Oslo,595,3076
1089,73,48,15,finance,Oslo,226,1061
1090,177,122,38,finance,Oslo,661,3065
1091,100,80,19,finance,Oslo,332,2036
1092,161,109,37,finance,Oslo,590,3025
1093,46,37,10,finance,Oslo,127,798
1094,59,43,13,finance,Oslo,174,786
1095,74,59,15,finance,Oslo,230,1441
1096,72,43,16,finance,Oslo,222,905
1097,119,76,26,finance,Oslo,410,2048
1098,149,101,28,finance,Oslo,538,3287
1099,143,96,27,finance,Oslo,512,3200
1100,49,37,9,finance,Oslo,138,859
1101,74,58,12,finance,Oslo,230,1477
1102,146,114,26,finance,Oslo,525,3339
1103,128,78,30,finance,Oslo,448,2267
1104,73,49,14,finance,Oslo,226,1049
1105,153,120,36,finance,Oslo,555,2543
1106,46,35,8,finance,Oslo,127,557
1107,52,35,11,finance,Oslo,148,735
1108,171,135,41,finance,Oslo,634,4072
1109,80,48,19,finance,Oslo,253,1548
1110,160,99,28,finance,Oslo,586,3236
1111,172,139,35,finance,Oslo,639,3525
1112,92,63,19,finance,Oslo,300,1367
1113,94,75,20,finance,Oslo,308,1994
1114,104,84,22,finance,Oslo,348,1655
1115,46,33,9,finance,Oslo,127,817
1116,80,57,16,finance,Oslo,253,1151
1117,76,56,13,finance,Oslo,237,1218
1118,172,104,33,finance,Oslo,639,3534
1119,166,114,34,finance,Oslo,612,3728
1120,77,52,18,finance,Oslo,241,1083
1121,98,79,18,finance,Oslo,324,1517
1122,177,142,38,finance,Oslo,661,3172
1123,102,70,18,finance,Oslo,340,1438
1124,154,111,37,finance,Oslo,560,2704
1125,108,88,24,finance,Oslo,365,1935
1126,160,116,28,finance,Oslo,586,3490
1127,50,40,10,finance,Oslo,141,766
1128,58,43,10,finance,Oslo,170,819
1129,143,114,26,finance,Oslo,512,2610
1130,180,111,35,finance,Oslo,674,3453
1131,133,85,25,finance,Oslo,469,2448
1132,81,63,19,finance,Oslo,257,1490
1133,123,100,25,finance,Oslo,427,2748
1134,185,142,42,finance,Oslo,697,4358
1135,169,117,33,finance,Oslo,625,3272
1136,133,101,28,finance,Oslo,469,2226
1137,181,149,43,finance,Oslo,679,4347
1138,83,67,17,finance,Oslo,265,1192
1139,82,63,14,finance,Oslo,261,1175
1140,101,83,22,finance,Oslo,336,2208
1141,48,33,11,finance,Oslo,134,827
1142,106,73,21,finance,Oslo,357,1808
1143,70,51,14,finance,Oslo,215,1240
1144,154,94,38,finance,Oslo,560,3171
1145,182,133,36,finance,Oslo,683,4427
1146,114,76,26,finance,Oslo,389,1694
1147,118,93,24,finance,Oslo,406,2196
1148,161,132,36,finance,Oslo,590,3140
1149,190,142,45,finance,Oslo,719,4155
1150,126,95,26,finance,Oslo,440,2509
1151,121,97,20,finance,Oslo,419,2628
1152,130,107,21,finance,Oslo,456,2131
1153,170,129,38,finance,Oslo,630,3915
1154,146,110,24,finance,Oslo,525,3044
1155,61,47,13,finance,Oslo,181,834
1156,169,136,31,finance,Oslo,625,4108
1157,156,122,31,finance,Oslo,568,3561
1158,122,79,21,finance,Oslo,423,1917
1159,135,109,23,finance,Oslo,478,3095
1160,163,129,33,finance,Oslo,599,3979
1161,129,97,21,finance,Oslo,452,2012
1162,183,141,40,finance,Oslo,688,4596
1163,46,37,10,finance,Oslo,127,583
1164,74,57,14,finance,Oslo,230,1059
1165,131,107,24,finance,Oslo,461,2812
1166,127,76,24,finance,Oslo,444,2265
1167,81,55,17,finance,Oslo,257,1209
1168,129,99,29,finance,Oslo,452,2825
1169,65,50,15,finance,Oslo,196,1030
1170,94,65,22,finance,Oslo,308,1977
1171,185,141,31,finance,Oslo,697,3049
1172,114,75,19,finance,Oslo,389,2229
1173,164,117,39,finance,Oslo,603,3296
1174,145,119,30,finance,Oslo,521,2896
1175,87,65,21,finance,Oslo,280,1280
1176,59,47,10,finance,Oslo,174,927
1177,180,141,42,finance,Oslo,674,3465
1178,156,110,31,finance,Oslo,568,2605
1179,111,71,25,finance,Oslo,377,2304
1180,185,151,35,finance,Oslo,697,4499
1181,183,145,41,finance,Oslo,688,4387
1182,143,106,26,finance,Oslo,512,2894
1183,50,41,10,finance,Oslo,141,846
1184,161,132,30,finance,Oslo,590,3879
1185,74,58,18,finance,Oslo,230,1187
1186,50,31,9,finance,Oslo,141,626
1187,57,46,14,finance,Oslo,166,1099
1188,52,35,13,finance,Oslo,148,814
1189,145,89,33,finance,Oslo,521,2174
1190,60,38,10,finance,Oslo,177,831
1191,84,52,21,finance,Oslo,268,1602
1192,65,51,13,finance,Oslo,196,924
1193,51,33,9,finance,Oslo,145,798
1194,122,85,25,finance,Oslo,423,2476
1195,184,121,33,finance,Oslo,692,3240
1196,156,96,37,finance,Oslo,568,2564
1197,164,124,33,finance,Oslo,603,2877
1198,176,144,42,finance,Oslo,656,3024
1199,148,118,35,finance,Oslo,533,2704
1200,112,90,25,finance,Oslo,381,1925
1201,170,138,34,finance,Oslo,630,4151
1202,145,114,30,finance,Oslo,521,3021
1203,181,134,43,finance,Oslo,679,3947
1204,155,125,29,finance,Oslo,564,2864
1205,112,88,25,finance,Oslo,381,1823
1206,160,131,39,finance,Oslo,586,2841
1207,155,123,36,finance,Oslo,564,3007
1208,87,65,21,finance,Oslo,280,1607
1209,187,149,41,finance,Oslo,706,4342
1210,63,50,15,finance,Oslo,188,1071
1211,144,101,27,finance,Oslo,516,3113
1212,107,88,18,finance,Oslo,361,1870
1213,70,46,14,finance,Oslo,215,948
1214,112,88,21,finance,Oslo,381,1811
1215,153,112,27,finance,Oslo,555,2433
1216,51,34,11,finance,Oslo,145,793
1217,46,34,10,finance,Oslo,127,807
1218,57,45,12,finance,Oslo,166,866
1219,175,108,35,finance,Oslo,652,3682
1220,79,48,17,finance,Oslo,249,1055
1221,168,107,29,finance,Oslo,621,2517
1222,106,86,19,finance,Oslo,357,1868
1223,183,126,41,finance,Oslo,688,4309
1224,70,56,13,finance,Oslo,215,1014
1225,189,139,34,finance,Oslo,715,3334
1226,119,97,29,finance,Oslo,410,2507
1227,64,43,14,finance,Oslo,192,1169
1228,76,63,17,finance,Oslo,237,1487
1229,97,73,24,finance,Oslo,320,1864
1230,154,101,30,finance,Oslo,560,3218
1231,84,57,20,finance,Oslo,268,1282
1232,45,32,10,finance,Oslo,124,729
1233,116,92,22,finance,Oslo,398,2562
1234,181,126,42,finance,Oslo,679,3371
1235,73,44,18,finance,Oslo,226,1018
1236,89,67,21,finance,Oslo,288,1926
1237,125,102,29,finance,Oslo,435,2047
1238,107,72,21,finance,Oslo,361,1963
1239,79,56,14,finance,Oslo,249,1446
1240,178,135,40,finance,Oslo,665,3177
1241,73,54,18,finance,Oslo,226,1206
1242,47,32,8,finance,Oslo,131,568
1243,175,143,41,finance,Oslo,652,3370
1244,56,38,11,finance,Oslo,163,743
1245,163,99,40,finance,Oslo,599,2579
1246,147,119,33,finance,Oslo,529,2562
1247,142,90,25,finance,Oslo,508,2109
1248,133,107,28,finance,Oslo,469,2700
1249,138,108,25,finance,Oslo,490,2400
1250,108,84,24,finance,Oslo,365,1675
1251,142,109,35,finance,Oslo,508,2806
1252,168,130,31,finance,Oslo,621,3813
1253,114,84,19,finance,Oslo,389,2283
1254,165,129,33,finance,Oslo,608,3473
1255,92,74,15,finance,Oslo,300,1901
1256,135,101,28,finance,Oslo,478,2197
1257,66,53,13,finance,Oslo,199,1218
1258,102,73,24,finance,Oslo,340,1840
1259,110,85,18,finance,Oslo,373,1618
1260,93,61,22,finance,Oslo,304,1724
1261,165,120,37,finance,Oslo,608,3586
1262,67,50,12,finance,Oslo,203,1085
1263,83,59,20,finance,Oslo,265,1186
1264,82,66,17,finance,Oslo,261,1513
1265,55,36,10,finance,Oslo,159,736
1266,188,131,39,finance,Oslo,710,4544
1267,143,99,33,finance,Oslo,512,3005
1268,95,60,22,finance,Oslo,312,1742
1269,76,63,16,finance,Oslo,237,1288
1270,81,63,18,finance,Oslo,257,1582
1271,148,106,35,finance,Oslo,533,2334
1272,146,99,25,finance,Oslo,525,2826
1273,178,123,41,finance,Oslo,665,3973
1274,78,61,13,finance,Oslo,245,1284
1275,104,82,21,finance,Oslo,348,2155
1276,73,59,17,finance,Oslo,226,1382
1277,177,121,42,finance,Oslo,661,3661
1278,149,109,26,finance,Oslo,538,2928
1279,152,103,35,finance,Oslo,551,3178
1280,171,139,34,finance,Oslo,634,3787
1281,55,43,9,finance,Oslo,159,953
1282,108,85,26,finance,Oslo,365,2361
1283,170,137,36,finance,Oslo,630,4021
1284,137,86,28,finance,Oslo,486,2644
1285,98,72,22,finance,Oslo,324,1440
1286,149,120,25,finance,Oslo,538,2674
1287,52,40,11,finance,Oslo,148,838
1288,103,74,20,finance,Oslo,344,1936
1289,46,36,10,finance,Oslo,127,626
1290,79,49,18,finance,Oslo,249,1327
1291,170,124,31,finance,Oslo,630,3506
1292,159,96,34,finance,Oslo,581,2426
1293,77,53,15,finance,Oslo,241,1285
1294,124,100,20,finance,Oslo,431,2209
1295,132,105,26,finance,Oslo,465,2983
1296,155,106,25,finance,Oslo,564,2972
1297,87,66,20,finance,Oslo,280,1280
1298,117,90,23,finance,Oslo,402,2190
1299,60,48,13,finance,Oslo,177,831
1300,74,52,17,finance,Oslo,230,1430
1301,70,52,11,finance,Oslo,215,981
1302,132,85,27,finance,Oslo,465,2142
1303,176,119,35,finance,Oslo,656,3515
1304,78,52,19,finance,Oslo,245,1272
1305,164,126,36,finance,Oslo,603,3056
1306,170,138,38,finance,Oslo,630,3087
1307,60,41,13,finance,Oslo,177,1075
1308,188,151,43,finance,Oslo,710,4565
1309,120,97,20,finance,Oslo,414,2658
1310,140,90,27,finance,Oslo,499,3078
1311,86,71,21,finance,Oslo,276,1553
1312,132,99,24,finance,Oslo,465,2565
1313,48,37,8,finance,Oslo,134,662
1314,148,104,36,finance,Oslo,533,2325
1315,83,64,14,finance,Oslo,265,1293
1316,156,95,26,finance,Oslo,568,3277
1317,189,149,32,finance,Oslo,715,4191
1318,95,66,17,finance,Oslo,312,1785
1319,94,75,16,finance,Oslo,308,1375
1320,121,100,24,finance,Oslo,419,2587
1321,190,136,32,finance,Oslo,719,4287
1322,154,110,29,finance,Oslo,560,3488
1323,115,87,25,finance,Oslo,394,2132
1324,156,129,31,finance,Oslo,568,2611
1325,77,61,16,finance,Oslo,241,1473
1326,68,51,17,finance,Oslo,207,1321
1327,107,85,19,finance,Oslo,361,1812
1328,177,121,29,finance,Oslo,661,3043
1329,156,104,26,finance,Oslo,568,2450
