id,nr_employees,nr_closed_cubicles,nr_meeting_room_total_occupancy,industry,city,sqm_social_zones,sqm_net_area
673,48,13,16,tech,Bergen,134,1739
674,55,13,20,tech,Bergen,159,966
675,26,7,8,tech,Bergen,61,1127
676,23,5,7,tech,Bergen,52,419
677,57,11,15,tech,Bergen,166,473
678,80,20,30,tech,Bergen,253,1111
679,42,12,12,tech,Bergen,113,1527
680,64,15,16,tech,Bergen,192,1014
681,80,21,27,tech,Bergen,253,1215
682,65,18,24,tech,Bergen,196,1826
683,27,7,10,tech,Bergen,64,1332
684,77,16,28,tech,Bergen,241,590
685,72,20,20,tech,Bergen,222,1774
686,55,15,14,tech,Bergen,159,1923
687,62,16,19,tech,Bergen,185,1106
688,76,20,22,tech,Bergen,237,1079
689,33,9,8,tech,Bergen,83,2051
690,64,14,17,tech,Bergen,192,512
691,26,7,8,tech,Bergen,61,1573
692,58,12,16,tech,Bergen,170,523
693,80,20,30,tech,Bergen,253,1424
694,80,22,25,tech,Bergen,253,2197
695,23,6,6,tech,Bergen,52,2147
696,50,10,14,tech,Bergen,141,420
697,71,17,23,tech,Bergen,218,1109
698,61,16,18,tech,Bergen,181,1603
699,29,8,10,tech,Bergen,70,1412
700,22,5,7,tech,Bergen,49,641
701,74,14,28,tech,Bergen,230,413
702,32,9,12,tech,Bergen,80,1626
703,40,9,14,tech,Bergen,106,702
704,58,13,15,tech,Bergen,170,706
705,47,12,16,tech,Bergen,131,1008
706,74,18,19,tech,Bergen,230,1029
707,29,8,10,tech,Bergen,70,1695
708,42,9,11,tech,Bergen,113,526
709,74,17,27,tech,Bergen,230,928
710,28,8,9,tech,Bergen,67,1466
711,76,16,26,tech,Bergen,237,428
712,29,8,10,tech,Bergen,70,1375
713,67,14,23,tech,Bergen,203,548
714,32,8,11,tech,Bergen,80,1643
715,57,12,20,tech,Bergen,166,633
716,27,7,9,tech,Bergen,64,980
717,61,13,17,tech,Bergen,181,542
718,53,14,16,tech,Bergen,152,1451
719,48,12,15,tech,Bergen,134,1040
720,36,9,13,tech,Bergen,93,954
721,57,13,15,tech,Bergen,166,671
722,36,9,13,tech,Bergen,93,1133
723,42,9,13,tech,Bergen,113,600
724,22,5,6,tech,Bergen,49,845
725,29,6,10,tech,Bergen,70,387
726,66,14,20,tech,Bergen,199,435
727,54,14,20,tech,Bergen,155,1550
728,41,10,11,tech,Bergen,110,1299
729,22,5,7,tech,Bergen,49,686
730,65,13,21,tech,Bergen,196,451
731,43,11,15,tech,Bergen,117,1358
732,59,14,18,tech,Bergen,174,909
733,20,5,6,tech,Bergen,43,1328
734,51,10,15,tech,Bergen,145,356
735,68,17,23,tech,Bergen,207,1235
736,46,12,14,tech,Bergen,127,1671
737,67,16,20,tech,Bergen,203,1038
738,78,21,25,tech,Bergen,245,1542
739,24,7,8,tech,Bergen,55,1962
740,44,9,12,tech,Bergen,120,364
741,70,17,20,tech,Bergen,215,914
742,67,18,23,tech,Bergen,203,1588
743,52,14,15,tech,Bergen,148,1531
744,76,19,23,tech,Bergen,237,1111
745,67,18,21,tech,Bergen,203,1849
746,59,16,21,tech,Bergen,174,1650
747,68,17,25,tech,Bergen,207,1077
748,74,20,26,tech,Bergen,230,1825
749,36,10,10,tech,Bergen,93,1998
750,59,16,16,tech,Trondheim,174,1163
751,30,7,6,tech,Trondheim,74,604
752,48,13,11,tech,Trondheim,134,1180
753,32,7,7,tech,Trondheim,80,407
754,25,6,5,tech,Trondheim,58,931
755,34,8,9,tech,Trondheim,86,453
756,47,10,10,tech,Trondheim,131,340
757,33,7,8,tech,Trondheim,83,472
758,31,8,8,tech,Trondheim,77,873
759,60,13,16,tech,Trondheim,177,414
760,44,10,9,tech,Trondheim,120,458
761,45,12,9,tech,Trondheim,124,1206
762,21,5,5,tech,Trondheim,46,738
763,23,6,6,tech,Trondheim,52,690
764,35,7,8,tech,Trondheim,90,299
765,24,5,6,tech,Trondheim,55,281
766,25,6,6,tech,Trondheim,58,599
767,34,7,6,tech,Trondheim,86,281
768,50,10,11,tech,Trondheim,141,413
769,51,12,9,tech,Trondheim,145,506
770,41,10,8,tech,Trondheim,110,853
771,19,5,3,tech,Trondheim,40,972
772,39,9,10,tech,Trondheim,103,672
773,19,4,4,tech,Trondheim,40,278
774,31,7,7,tech,Trondheim,77,686
775,22,4,5,tech,Trondheim,49,240
776,35,8,9,tech,Trondheim,90,538
777,39,8,8,tech,Trondheim,103,341
778,38,9,8,tech,Trondheim,100,647
779,48,11,12,tech,Trondheim,134,579
780,35,8,9,tech,Trondheim,90,553
781,48,12,12,tech,Trondheim,134,765
782,48,11,13,tech,Trondheim,134,577
783,56,14,11,tech,Trondheim,163,673
784,49,12,12,tech,Trondheim,138,891
785,24,6,6,tech,Trondheim,55,883
786,57,14,12,tech,Trondheim,166,855
787,26,5,7,tech,Trondheim,61,321
788,36,9,8,tech,Trondheim,93,754
789,39,8,7,tech,Trondheim,103,398
790,31,7,6,tech,Trondheim,77,662
791,35,8,9,tech,Trondheim,90,693
792,43,9,11,tech,Trondheim,117,483
793,46,10,11,tech,Trondheim,127,555
794,40,10,8,tech,Trondheim,106,783
795,48,12,11,tech,Trondheim,134,712
796,46,11,9,tech,Trondheim,127,501
797,42,10,10,tech,Trondheim,113,831
798,25,6,5,tech,Trondheim,58,780
799,21,5,5,tech,Trondheim,46,617
800,27,6,5,tech,Trondheim,64,358
801,32,6,7,tech,Trondheim,80,239
802,41,9,11,tech,Trondheim,110,400
803,32,7,8,tech,Trondheim,80,406
804,56,13,10,tech,Trondheim,163,673
805,27,6,6,tech,Trondheim,64,461
806,22,6,4,tech,Trondheim,49,927
807,32,7,8,tech,Trondheim,80,463
808,28,6,6,tech,Trondheim,67,360
809,21,5,5,tech,Trondheim,46,519
810,21,4,5,tech,Trondheim,46,438
811,21,4,5,tech,Trondheim,46,340
812,34,7,8,tech,Trondheim,86,309
813,17,3,4,tech,Trondheim,35,280
814,23,5,4,tech,Trondheim,52,471
815,22,4,4,tech,Trondheim,49,240
816,48,10,13,tech,Trondheim,134,377
817,42,8,8,tech,Trondheim,113,346
818,36,9,9,tech,Trondheim,93,723
819,44,11,9,tech,Trondheim,120,512
820,48,11,12,tech,Trondheim,134,637
821,58,14,12,tech,Trondheim,170,701
822,16,4,3,tech,Trondheim,32,750
823,27,7,7,tech,Trondheim,64,823
824,56,10,12,tech,Trondheim,163,241
825,35,7,7,tech,Trondheim,90,397
826,23,6,4,tech,Trondheim,52,767
827,48,11,11,tech,Trondheim,134,507
828,21,4,4,tech,Trondheim,46,301
829,32,8,9,tech,Trondheim,80,688
830,43,8,8,tech,Trondheim,117,245
831,53,12,13,tech,Trondheim,152,503
832,58,14,15,tech,Trondheim,170,665
833,37,9,8,tech,Trondheim,96,871
834,57,15,12,tech,Trondheim,166,892
835,55,13,13,tech,Trondheim,159,661
836,33,9,8,tech,Trondheim,83,954
837,24,6,4,tech,Trondheim,55,865
838,41,9,10,tech,Trondheim,110,416
839,44,9,10,tech,Trondheim,120,347
840,19,5,5,tech,Trondheim,40,619
841,47,11,12,tech,Trondheim,131,790
842,38,7,8,tech,Trondheim,100,243
843,26,6,6,tech,Trondheim,61,874
844,48,11,11,tech,Trondheim,134,594
845,38,8,7,tech,Trondheim,100,348
846,25,6,7,tech,Trondheim,58,665
847,54,13,13,tech,Trondheim,155,546
848,34,7,8,tech,Trondheim,86,399
849,29,7,7,tech,Trondheim,70,1022
850,59,13,12,tech,Trondheim,174,517
851,23,5,5,tech,Trondheim,52,480
852,40,10,10,tech,Trondheim,106,786
853,22,4,6,tech,Trondheim,49,302
854,55,13,12,tech,Trondheim,159,681
855,33,7,7,tech,Trondheim,83,254
856,34,9,9,tech,Trondheim,86,767
857,16,4,4,tech,Trondheim,32,589
858,35,8,7,tech,Trondheim,90,514
859,34,6,7,tech,Trondheim,86,238
860,60,14,15,tech,Trondheim,177,528
861,33,7,9,tech,Trondheim,83,399
862,55,14,14,tech,Trondheim,159,1110
863,60,13,14,tech,Trondheim,177,562
864,48,12,9,tech,Trondheim,134,911
865,49,13,10,tech,Trondheim,138,841
866,59,15,12,tech,Trondheim,174,737
867,30,7,7,tech,Trondheim,74,890
868,21,5,5,tech,Trondheim,46,874
869,50,11,12,tech,Trondheim,141,396
870,52,10,14,tech,Trondheim,148,313
871,52,13,10,tech,Trondheim,148,946
872,44,11,10,tech,Trondheim,120,824
873,20,5,5,tech,Trondheim,43,945
874,17,4,4,tech,Trondheim,35,723
875,56,11,15,tech,Trondheim,163,336
876,31,6,7,tech,Trondheim,77,230
877,37,10,9,tech,Trondheim,96,981
878,34,7,7,tech,Trondheim,86,521
879,20,5,5,tech,Trondheim,43,646
880,43,10,10,tech,Trondheim,117,474
881,28,5,6,tech,Trondheim,67,339
882,57,14,15,tech,Trondheim,166,650
883,34,7,8,tech,Trondheim,86,336
884,23,6,5,tech,Trondheim,52,908
885,43,10,11,tech,Trondheim,117,440
886,29,6,5,tech,Trondheim,70,302
887,21,5,4,tech,Trondheim,46,664
888,47,10,11,tech,Trondheim,131,365
889,30,6,7,tech,Trondheim,74,291
890,19,5,5,tech,Trondheim,40,606
891,55,12,12,tech,Trondheim,159,440
892,53,10,14,tech,Trondheim,152,323
893,15,4,4,tech,Trondheim,29,1016
894,60,15,16,tech,Trondheim,177,992
895,33,6,6,tech,Trondheim,83,182
896,28,7,7,tech,Trondheim,67,1049
897,30,7,6,tech,Trondheim,74,406
898,18,4,4,tech,Trondheim,38,415
899,44,10,11,tech,Trondheim,120,495
900,59,11,14,tech,Trondheim,174,219
901,49,12,12,tech,Trondheim,138,586
902,49,13,11,tech,Trondheim,138,932
903,21,5,4,tech,Trondheim,46,710
904,28,7,5,tech,Trondheim,67,866
905,60,12,16,tech,Trondheim,177,334
906,53,11,11,tech,Trondheim,152,469
907,58,15,14,tech,Trondheim,170,1152
908,38,10,9,tech,Trondheim,100,927
909,34,9,7,tech,Trondheim,86,994
910,32,7,8,tech,Trondheim,80,722
911,34,8,7,tech,Trondheim,86,457
912,22,5,6,tech,Trondheim,49,446
913,40,9,8,tech,Trondheim,106,556
914,16,3,4,tech,Trondheim,32,373
915,25,6,7,tech,Trondheim,58,548
916,51,9,14,tech,Trondheim,145,206
917,50,10,13,tech,Trondheim,141,354
918,43,11,11,tech,Trondheim,117,823
919,22,6,5,tech,Trondheim,49,660
920,29,7,6,tech,Trondheim,70,717
921,17,3,4,tech,Trondheim,35,280
922,32,7,8,tech,Trondheim,80,485
923,32,6,6,tech,Trondheim,80,236
924,56,12,15,tech,Trondheim,163,553
925,31,7,7,tech,Trondheim,77,550
926,19,5,4,tech,Trondheim,40,1022
927,26,6,5,tech,Trondheim,61,468
928,20,4,5,tech,Trondheim,43,212
929,24,5,6,tech,Trondheim,55,319
930,36,7,7,tech,Trondheim,93,319
931,31,6,7,tech,Trondheim,77,387
932,29,7,8,tech,Trondheim,70,446
933,19,4,4,tech,Trondheim,40,376
934,60,13,13,tech,Trondheim,177,391
935,26,5,6,tech,Trondheim,61,217
936,41,11,8,tech,Trondheim,110,844
937,57,12,15,tech,Trondheim,166,416
938,57,14,10,tech,Trondheim,166,625
939,52,13,12,tech,Trondheim,148,1028
940,19,5,3,tech,Trondheim,40,1083
941,21,5,5,tech,Trondheim,46,1032
942,36,7,9,tech,Trondheim,93,237
943,46,9,8,tech,Trondheim,127,346
944,17,4,4,tech,Trondheim,35,552
945,42,10,10,tech,Trondheim,113,656
946,16,3,4,tech,Trondheim,32,243
947,39,9,7,tech,Trondheim,103,617
948,32,6,8,tech,Trondheim,80,247
949,34,8,8,tech,Trondheim,86,594
950,29,6,7,tech,Trondheim,70,498
951,44,10,10,tech,Trondheim,120,528
952,46,10,10,tech,Trondheim,127,494
953,60,15,15,tech,Trondheim,177,621
954,42,10,11,tech,Trondheim,113,610
955,26,7,6,tech,Trondheim,61,1154
956,46,11,11,tech,Trondheim,127,603
957,42,9,8,tech,Trondheim,113,331
958,29,7,8,tech,Trondheim,70,775
959,27,6,5,tech,Trondheim,64,630
960,53,11,13,tech,Trondheim,152,484
961,39,8,10,tech,Trondheim,103,307
962,24,6,6,tech,Trondheim,55,704
963,41,10,11,tech,Trondheim,110,685
964,30,6,7,tech,Trondheim,74,377
965,30,7,8,tech,Trondheim,74,790
966,24,5,6,tech,Trondheim,55,382
967,35,8,9,tech,Trondheim,90,458
968,18,4,5,tech,Trondheim,38,342
969,58,13,14,tech,Trondheim,170,593
970,19,4,4,tech,Trondheim,40,284
971,35,9,8,tech,Trondheim,90,951
972,31,6,6,tech,Trondheim,77,265
973,30,7,7,tech,Trondheim,74,531
974,51,11,11,tech,Trondheim,145,512
975,44,10,12,tech,Trondheim,120,450
976,54,14,10,tech,Trondheim,155,905
977,55,13,11,tech,Trondheim,159,642
978,60,15,15,tech,Trondheim,177,733
979,29,7,6,tech,Trondheim,70,733
980,17,4,3,tech,Trondheim,35,1092
981,26,6,7,tech,Trondheim,61,446
982,36,7,8,tech,Trondheim,93,249
983,47,10,10,tech,Trondheim,131,328
984,19,4,4,tech,Trondheim,40,593
985,53,13,11,tech,Trondheim,152,703
986,57,11,15,tech,Trondheim,166,276
987,52,13,12,tech,Trondheim,148,883
988,42,11,11,tech,Trondheim,113,763
989,42,11,9,tech,Trondheim,113,955
990,48,12,11,tech,Trondheim,134,765
991,33,8,6,tech,Trondheim,83,566
992,48,12,10,tech,Trondheim,134,769
993,26,6,6,tech,Trondheim,61,557
994,46,11,12,tech,Trondheim,127,869
995,56,12,11,tech,Trondheim,163,307
996,25,6,5,tech,Trondheim,58,662
997,28,7,7,tech,Trondheim,67,995
998,55,11,14,tech,Trondheim,159,293
999,35,7,7,tech,Trondheim,90,411
1000,123,64,22,finance,Oslo,427,1686
1001,76,48,14,finance,Oslo,237,1400
1002,133,74,22,finance,Oslo,469,2262
1003,102,77,23,finance,Oslo,340,1623
1004,149,101,24,finance,Oslo,538,2354
1005,88,68,18,finance,Oslo,284,1857
1006,77,56,16,finance,Oslo,241,1333
1007,128,101,27,finance,Oslo,448,2132
1008,128,90,23,finance,Oslo,448,1889
1009,136,93,24,finance,Oslo,482,2912
1010,146,111,30,finance,Oslo,525,3380
1011,140,107,33,finance,Oslo,499,3298
1012,113,87,20,finance,Oslo,385,2206
1013,143,112,35,finance,Oslo,512,2907
1014,127,99,23,finance,Oslo,444,2217
1015,84,62,15,finance,Oslo,268,1657
1016,176,137,34,finance,Oslo,656,3696
1017,160,122,35,finance,Oslo,586,3477
1018,90,63,17,finance,Oslo,292,1251
1019,138,112,30,finance,Oslo,490,2982
1020,63,50,12,finance,Oslo,188,847
1021,167,118,34,finance,Oslo,617,3265
1022,142,110,34,finance,Oslo,508,3063
1023,117,76,25,finance,Oslo,402,1803
1024,133,107,32,finance,Oslo,469,2633
1025,62,48,12,finance,Oslo,185,895
1026,57,43,14,finance,Oslo,166,1005
1027,156,120,34,finance,Oslo,568,3288
1028,156,101,34,finance,Oslo,568,2553
1029,190,121,38,finance,Oslo,719,4401
1030,190,151,36,finance,Oslo,719,3236
1031,49,39,11,finance,Oslo,138,763
1032,85,70,16,finance,Oslo,272,1642
1033,60,50,11,finance,Oslo,177,1041
1034,113,69,20,finance,Oslo,385,1697
1035,65,45,15,finance,Oslo,196,1149
1036,46,30,11,finance,Oslo,127,693
1037,188,140,46,finance,Oslo,710,4588
1038,186,122,33,finance,Oslo,701,3815
1039,71,43,13,finance,Oslo,218,886
1040,93,77,19,finance,Oslo,304,1384
1041,170,140,29,finance,Oslo,630,3165
1042,104,70,20,finance,Oslo,348,1656
1043,83,59,17,finance,Oslo,265,1703
1044,127,103,24,finance,Oslo,444,2286
1045,180,131,39,finance,Oslo,674,3965
1046,111,77,23,finance,Oslo,377,1927
1047,169,129,31,finance,Oslo,625,3102
1048,46,38,8,finance,Oslo,127,733
1049,171,127,30,finance,Oslo,634,3202
1050,171,138,33,finance,Oslo,634,3410
1051,55,33,13,finance,Oslo,159,793
1052,56,45,13,finance,Oslo,163,1038
1053,124,100,27,finance,Oslo,431,2810
1054,94,59,23,finance,Oslo,308,1454
1055,94,60,23,finance,Oslo,308,1462
1056,165,125,30,finance,Oslo,608,2904
1057,159,114,39,finance,Oslo,581,3769
1058,75,54,14,finance,Oslo,234,1272
1059,50,40,10,finance,Oslo,141,743
1060,86,69,15,finance,Oslo,276,1591
1061,180,122,42,finance,Oslo,674,4077
1062,87,54,18,finance,Oslo,280,1362
1063,86,60,15,finance,Oslo,276,1448
1064,161,131,34,finance,Oslo,590,2944
1065,91,64,20,finance,Oslo,296,1371
1066,152,106,27,finance,Oslo,551,2400
1067,157,125,37,finance,Oslo,573,3258
1068,171,121,41,finance,Oslo,634,3112
1069,74,58,14,finance,Oslo,230,1434
1070,69,55,15,finance,Oslo,211,999
1071,144,116,31,finance,Oslo,516,2395
1072,158,107,37,finance,Oslo,577,2656
1073,147,98,35,finance,Oslo,529,2822
1074,160,125,39,finance,Oslo,586,2989
1075,61,49,12,finance,Oslo,181,1043
1076,122,96,21,finance,Oslo,423,2783
1077,94,75,16,finance,Oslo,308,1375
1078,128,83,23,finance,Oslo,448,2179
1079,174,131,35,finance,Oslo,648,3897
1080,148,106,27,finance,Oslo,533,3091
1081,64,49,14,finance,Oslo,192,917
1082,87,71,15,finance,Oslo,280,1592
1083,177,139,36,finance,Oslo,661,4232
1084,55,36,10,finance,Oslo,159,777
1085,48,34,9,finance,Oslo,134,697
1086,125,102,31,finance,Oslo,435,2491
1087,185,117,45,finance,Oslo,697,4354
1088,136,83,32,finance,Oslo,482,2341
1089,77,58,14,finance,Oslo,241,1373
1090,137,112,23,finance,Oslo,486,3081
1091,163,126,30,finance,Oslo,599,3741
1092,138,94,27,finance,Oslo,490,2732
1093,107,83,21,finance,Oslo,361,2250
1094,122,98,27,finance,Oslo,423,2756
1095,170,132,34,finance,Oslo,630,3067
1096,138,101,28,finance,Oslo,490,3029
1097,107,81,24,finance,Oslo,361,1821
1098,76,61,13,finance,Oslo,237,1574
1099,164,127,27,finance,Oslo,603,3669
1100,98,72,17,finance,Oslo,324,1524
1101,70,48,13,finance,Oslo,215,1158
1102,165,132,28,finance,Oslo,608,3218
1103,84,61,14,finance,Oslo,268,1466
1104,103,69,22,finance,Oslo,344,1943
1105,179,144,30,finance,Oslo,670,4327
1106,62,43,11,finance,Oslo,185,967
1107,101,74,18,finance,Oslo,336,1961
1108,45,37,8,finance,Oslo,124,644
1109,179,116,41,finance,Oslo,670,3098
1110,104,75,19,finance,Oslo,348,2192
1111,65,39,14,finance,Oslo,196,1144
1112,135,110,22,finance,Oslo,478,2857
1113,93,68,19,finance,Oslo,304,1796
1114,145,95,27,finance,Oslo,521,2711
1115,108,83,23,finance,Oslo,365,2186
1116,96,68,19,finance,Oslo,316,1383
1117,94,74,18,finance,Oslo,308,2031
1118,160,118,38,finance,Oslo,586,2948
1119,62,45,11,finance,Oslo,185,1013
1120,145,104,28,finance,Oslo,521,3313
1121,105,84,17,finance,Oslo,352,2111
1122,184,119,32,finance,Oslo,692,3917
1123,107,84,18,finance,Oslo,361,2091
1124,136,100,32,finance,Oslo,482,2393
1125,104,85,21,finance,Oslo,348,2088
1126,63,46,11,finance,Oslo,188,1195
1127,126,97,31,finance,Oslo,440,2531
1128,126,92,26,finance,Oslo,440,2145
1129,130,85,22,finance,Oslo,456,2540
1130,90,68,17,finance,Oslo,292,1686
1131,101,77,20,finance,Oslo,336,1956
1132,181,139,30,finance,Oslo,679,2977
1133,87,62,19,finance,Oslo,280,1591
1134,187,136,45,finance,Oslo,706,3849
1135,152,124,29,finance,Oslo,551,3404
1136,84,59,15,finance,Oslo,268,1612
1137,146,120,30,finance,Oslo,525,2413
1138,154,122,35,finance,Oslo,560,3132
1139,144,100,31,finance,Oslo,516,2733
1140,127,100,26,finance,Oslo,444,2352
1141,78,62,14,finance,Oslo,245,1518
1142,87,68,18,finance,Oslo,280,1545
1143,108,82,22,finance,Oslo,365,1724
1144,180,123,36,finance,Oslo,674,3591
1145,154,108,28,finance,Oslo,560,2714
1146,127,94,27,finance,Oslo,444,2645
1147,143,117,34,finance,Oslo,512,2593
1148,166,131,34,finance,Oslo,612,2837
1149,73,56,15,finance,Oslo,226,1435
1150,121,94,21,finance,Oslo,419,2377
1151,61,49,11,finance,Oslo,181,1025
1152,182,123,33,finance,Oslo,683,2878
1153,84,63,19,finance,Oslo,268,1723
1154,107,69,25,finance,Oslo,361,1726
1155,160,131,36,finance,Oslo,586,3888
1156,125,87,30,finance,Oslo,435,2171
1157,88,65,14,finance,Oslo,284,1284
1158,52,42,12,finance,Oslo,148,956
1159,75,57,18,finance,Oslo,234,1387
1160,166,117,37,finance,Oslo,612,2974
1161,115,71,23,finance,Oslo,394,1642
1162,73,50,15,finance,Oslo,226,1292
1163,122,98,22,finance,Oslo,423,2019
1164,121,90,29,finance,Oslo,419,1883
1165,58,39,10,finance,Oslo,170,992
1166,67,51,14,finance,Oslo,203,1289
1167,97,73,20,finance,Oslo,320,1861
1168,184,117,30,finance,Oslo,692,3940
1169,144,95,31,finance,Oslo,516,2168
1170,159,114,31,finance,Oslo,581,3112
1171,100,82,21,finance,Oslo,332,1907
1172,112,88,26,finance,Oslo,381,2262
1173,98,78,19,finance,Oslo,324,1788
1174,93,67,17,finance,Oslo,304,1442
1175,132,98,32,finance,Oslo,465,2170
1176,182,131,30,finance,Oslo,683,3173
1177,92,66,20,finance,Oslo,300,1853
1178,60,46,11,finance,Oslo,177,832
1179,169,138,30,finance,Oslo,625,3562
1180,94,67,22,finance,Oslo,308,1411
1181,51,33,10,finance,Oslo,145,597
1182,152,123,30,finance,Oslo,551,3497
1183,156,111,34,finance,Oslo,568,3592
1184,139,86,31,finance,Oslo,495,2271
1185,155,122,37,finance,Oslo,564,3263
1186,159,126,38,finance,Oslo,581,3307
1187,186,144,41,finance,Oslo,701,3250
1188,55,44,12,finance,Oslo,159,1006
1189,77,61,15,finance,Oslo,241,1383
1190,173,142,34,finance,Oslo,643,3851
1191,149,94,30,finance,Oslo,538,3118
1192,182,124,32,finance,Oslo,683,3482
1193,135,109,24,finance,Oslo,478,3000
1194,72,57,14,finance,Oslo,222,1099
1195,167,137,34,finance,Oslo,617,3704
1196,189,146,32,finance,Oslo,715,3885
1197,123,83,30,finance,Oslo,427,1927
1198,190,153,37,finance,Oslo,719,3786
1199,59,49,11,finance,Oslo,174,872
1200,149,113,29,finance,Oslo,538,2706
1201,85,70,16,finance,Oslo,272,1458
1202,55,35,9,finance,Oslo,159,761
1203,100,79,17,finance,Oslo,332,1604
1204,126,88,22,finance,Oslo,440,2259
1205,96,60,17,finance,Oslo,316,1515
1206,144,104,30,finance,Oslo,516,3265
1207,148,113,30,finance,Oslo,533,2614
1208,159,114,27,finance,Oslo,581,3225
1209,185,145,32,finance,Oslo,697,3130
1210,143,112,35,finance,Oslo,512,2500
1211,68,54,12,finance,Oslo,207,982
1212,73,60,18,finance,Oslo,226,1309
1213,117,91,24,finance,Oslo,402,2499
1214,151,100,28,finance,Oslo,546,2516
1215,152,103,32,finance,Oslo,551,2446
1216,143,107,33,finance,Oslo,512,3291
1217,96,76,19,finance,Oslo,316,1761
1218,84,66,19,finance,Oslo,268,1407
1219,180,140,30,finance,Oslo,674,3194
1220,90,65,18,finance,Oslo,292,1509
1221,117,82,22,finance,Oslo,402,2019
1222,75,61,13,finance,Oslo,234,1351
1223,106,75,24,finance,Oslo,357,2278
1224,107,80,19,finance,Oslo,361,1925
1225,153,104,27,finance,Oslo,555,3203
1226,104,76,24,finance,Oslo,348,1914
1227,96,71,17,finance,Oslo,316,1595
1228,160,127,28,finance,Oslo,586,3068
1229,124,91,25,finance,Oslo,431,2617
1230,77,55,14,finance,Oslo,241,1319
1231,183,146,40,finance,Oslo,688,4620
1232,182,138,42,finance,Oslo,683,4223
1233,73,50,17,finance,Oslo,226,1383
1234,100,82,24,finance,Oslo,332,1610
1235,47,38,11,finance,Oslo,131,784
1236,124,84,25,finance,Oslo,431,2541
1237,145,105,28,finance,Oslo,521,3158
1238,47,28,8,finance,Oslo,131,633
1239,121,92,29,finance,Oslo,419,2508
1240,109,85,20,finance,Oslo,369,2149
1241,73,44,13,finance,Oslo,226,1329
1242,134,101,23,finance,Oslo,473,2144
1243,154,114,35,finance,Oslo,560,3113
1244,183,123,43,finance,Oslo,688,3121
1245,181,139,32,finance,Oslo,679,3289
1246,70,55,15,finance,Oslo,215,973
1247,48,39,10,finance,Oslo,134,607
1248,60,49,10,finance,Oslo,177,866
1249,144,96,33,finance,Oslo,516,2357
1250,48,29,10,finance,Oslo,134,646
1251,139,89,28,finance,Oslo,495,2883
1252,70,55,12,finance,Oslo,215,1058
1253,81,49,18,finance,Oslo,257,1471
1254,76,59,17,finance,Oslo,237,1276
1255,143,96,32,finance,Oslo,512,2227
1256,48,33,9,finance,Oslo,134,626
1257,131,89,22,finance,Oslo,461,2478
1258,138,108,31,finance,Oslo,490,3060
1259,137,83,23,finance,Oslo,486,2197
1260,169,130,40,finance,Oslo,625,4145
1261,146,113,30,finance,Oslo,525,3287
1262,159,123,37,finance,Oslo,581,2613
1263,132,106,24,finance,Oslo,465,2145
1264,169,132,39,finance,Oslo,625,3981
1265,76,61,18,finance,Oslo,237,1356
1266,169,130,37,finance,Oslo,625,4143
1267,79,64,19,finance,Oslo,249,1201
1268,112,76,19,finance,Oslo,381,1578
1269,68,55,13,finance,Oslo,207,1043
1270,81,56,15,finance,Oslo,257,1106
1271,73,54,15,finance,Oslo,226,1366
1272,187,124,39,finance,Oslo,706,4105
1273,186,129,45,finance,Oslo,701,3914
1274,74,50,12,finance,Oslo,230,1182
1275,183,151,43,finance,Oslo,688,3491
1276,110,90,20,finance,Oslo,373,1942
1277,106,72,23,finance,Oslo,357,1969
1278,104,85,20,finance,Oslo,348,1843
1279,154,114,33,finance,Oslo,560,2511
1280,49,36,12,finance,Oslo,138,869
1281,110,80,22,finance,Oslo,373,2174
1282,140,111,33,finance,Oslo,499,2324
1283,102,62,18,finance,Oslo,340,1989
1284,187,138,38,finance,Oslo,706,4602
1285,110,85,20,finance,Oslo,373,1633
1286,126,92,30,finance,Oslo,440,2713
1287,145,119,29,finance,Oslo,521,2474
1288,47,35,9,finance,Oslo,131,658
1289,174,132,39,finance,Oslo,648,3990
1290,121,95,20,finance,Oslo,419,2377
1291,69,42,16,finance,Oslo,211,1021
1292,153,124,26,finance,Oslo,555,2586
1293,87,66,20,finance,Oslo,280,1529
1294,87,58,20,finance,Oslo,280,1339
1295,96,76,20,finance,Oslo,316,2124
1296,105,74,18,finance,Oslo,352,2074
1297,83,58,19,finance,Oslo,265,1299
1298,152,109,27,finance,Oslo,551,3039
1299,47,34,10,finance,Oslo,131,807
1300,96,67,17,finance,Oslo,316,1344
1301,181,143,39,finance,Oslo,679,3773
1302,125,76,28,finance,Oslo,435,2211
1303,81,58,19,finance,Oslo,257,1178
1304,53,43,12,finance,Oslo,152,901
1305,162,123,29,finance,Oslo,595,2581
1306,45,31,10,finance,Oslo,124,602
1307,160,100,26,finance,Oslo,586,2375
1308,60,48,10,finance,Oslo,177,800
1309,161,96,39,finance,Oslo,590,2552
1310,186,148,35,finance,Oslo,701,4051
1311,70,45,11,finance,Oslo,215,1287
1312,132,105,26,finance,Oslo,465,2646
1313,133,109,22,finance,Oslo,469,2764
1314,47,31,9,finance,Oslo,131,548
1315,87,67,15,finance,Oslo,280,1479
1316,83,64,20,finance,Oslo,265,1759
1317,48,29,11,finance,Oslo,134,681
1318,113,79,27,finance,Oslo,385,2300
1319,132,92,28,finance,Oslo,465,2112
1320,173,105,39,finance,Oslo,643,2772
1321,120,89,27,finance,Oslo,414,2236
1322,173,133,34,finance,Oslo,643,3150
1323,185,150,42,finance,Oslo,697,4253
